articleNo,articleName,tradeTypeName,dealOrWarrantPrc,rentPrc,floorInfo,areaName,area1,area2,direction,articleConfirmYmd,buildingName,realtorName,latitude,longitude
2505183949,헬리오시티,월세,"3억 5,000",240,저/12,84A,84,59,남향,20250203,416동,다인공인중개사,37.496532,127.108958
2505303027,헬리오시티,월세,5억,70,중/22,61A,61,39,남서향,20250203,506동,엘리트(482-7117)공인중개사사무소,37.498827,127.107695
2505146186,헬리오시티,매매,"20억 2,000",,고/23,84A,84,59,남향,20250203,503동,한결공인중개사사무소,37.499674,127.109425
2505340152,헬리오시티,월세,5억,200,중/35,107A,107,84,남향,20250203,207동,다인공인중개사,37.496146,127.105023
2505089985,헬리오시티,월세,"8억 3,000",110,중/28,107A,107,84,남향,20250204,413동,좋은공인중개사사무소,37.497355,127.111289
2505183958,헬리오시티,전세,"10억 5,000",,중/28,107A,107,84,남향,20250203,217동,다인공인중개사,37.495626,127.106015
2503297790,헬리오시티,월세,7억,160,31/35,109E,109,84,남향,20250117,107동,아침(415-7111)공인중개사사무소,37.495986,127.103394
2503239247,헬리오시티,월세,6억,40,17/22,61A,61,39,남동향,20250117,508동,가락탑부동산중개법인주식회사,37.499218,127.108819
2503180832,헬리오시티,매매,"13억 7,000",,21/25,61A,61,39,남서향,20250117,210동,한강헬리오(02-420-3883)공인중개사사무소,37.496227,127.106342
2503340206,헬리오시티,매매,"13억 3,500",,9/26,61A,61,39,남서향,20250117,209동,(단지내)나라공인중개사사무소,37.496038,127.105685
2503395227,헬리오시티,매매,22억,,1/29,110D,110,84,남향,20250117,411동,친구(02-474-9696)공인중개사사무소,37.497995,127.111796
2503395069,헬리오시티,매매,24억,,23/27,108G,108,84,남향,20250117,418동,친구(02-474-9696)공인중개사사무소,37.497146,127.111837
2504597274,헬리오시티,매매,"22억 6,000",,25/35,109E,109,84,남향,20250124,201동,정다운(409-4009)공인중개사사무소,37.496333,127.104585
2504439449,헬리오시티,전세,11억,,6/35,107A,107,84,남향,20250124,207동,(단지내)황금공인중개사사무소,37.496146,127.105023
2504584385,헬리오시티,매매,"28억 5,000",,11/35,140A,140,110,남향,20250124,110동,다온(488-1700)공인중개사사무소,37.495128,127.103686
2503207401,헬리오시티,매매,27억,,3/29,126A,126,99,남향,20250117,315동,홈즈공인중개사사무소,37.49824,127.107391
2503330218,헬리오시티,매매,"15억 5,000",,1/22,61B,61,39,남서향,20250117,508동,명품헬리오시티공인중개사사무소,37.499218,127.108819
2503366576,헬리오시티,매매,"20억 5,000",,7/23,84A,84,59,남향,20250117,503동,골드(400-4001)공인중개사사무소,37.499674,127.109425
2503314403,헬리오시티,매매,"20억 8,000",,6/12,84A,84,59,남향,20250117,416동,명품헬리오시티공인중개사사무소,37.496532,127.108958
2503221382,헬리오시티,월세,5억,230,5/25,109E,109,84,남향,20250117,213동,대신공인중개사사무소,37.496687,127.108383
2503429359,헬리오시티,매매,"24억 2,000",,7/33,109E,109,84,남향,20250118,112동,주식회사 우대빵부동산중개법인 송파지점,37.495001,127.104305
2503165539,헬리오시티,월세,10억,200,15/35,141B,141,110,남향,20250117,312동,홈즈공인중개사사무소,37.497184,127.103886
2504475182,헬리오시티,매매,"14억 2,500",,12/22,61A,61,39,남향,20250124,508동,송파사랑공인중개사사무소,37.499218,127.108819
2503220467,헬리오시티,매매,"20억 8,000",,6/12,84A,84,59,남향,20250117,416동,홈즈공인중개사사무소,37.496532,127.108958
2503226231,헬리오시티,월세,10억,200,15/35,141B,141,110,남향,20250117,312동,천운공인중개사사무소,37.497184,127.103886
2503207249,헬리오시티,매매,"20억 8,000",,6/12,84A,84,59,남향,20250117,416동,송파사랑공인중개사사무소,37.496532,127.108958
2504443890,헬리오시티,전세,7억,,고/25,61B,61,39,남서향,20250123,210동,아침(415-7111)공인중개사사무소,37.496227,127.106342
2504345170,헬리오시티,월세,6억,190,중/29,110D,110,84,남향,20250123,204동,(가락)학사공인중개사사무소,37.497417,127.108028
2504378147,헬리오시티,전세,"9억 5,000",,중/18,84A,84,59,남서향,20250123,507동,아침(415-7111)공인중개사사무소,37.499079,127.108233
2504460110,헬리오시티,월세,7억,170,저/29,110D,110,84,남향,20250123,403동,엘투에셋부동산 중개법인(주),37.498468,127.111337
2504400294,헬리오시티,월세,7억,130,중/35,107A,107,84,남향,20250123,207동,일등공인중개사사무소,37.496146,127.105023
2504403977,헬리오시티,전세,"10억 5,000",,저/29,108K,108,84,남향,20250123,514동,아침(415-7111)공인중개사사무소,37.498588,127.108461
2504495108,헬리오시티,월세,3억,280,중/29,108G,108,84,남향,20250124,205동,송파(헬리오)부동산중개법인 주식회사,37.496954,127.107551
2504427449,헬리오시티,전세,11억,,고/29,109C,109,84,북향,20250123,405동,온누리(422-3300)공인중개사사무소,37.497924,127.110965
2504345641,헬리오시티,매매,"13억 8,000",,중/26,61A,61,39,남서향,20250123,209동,아침(415-7111)공인중개사사무소,37.496038,127.105685
2504385653,헬리오시티,매매,"23억 5,000",,중/35,110D,110,84,남향,20250123,208동,온누리(422-3300)공인중개사사무소,37.495639,127.104546
2504347082,헬리오시티,월세,5억,220,중/35,110D,110,84,남향,20250123,109동,(가락)학사공인중개사사무소,37.495867,127.103905
2504494014,헬리오시티,전세,"10억 9,000",,중/29,110D,110,84,남향,20250124,403동,송파(헬리오)부동산중개법인 주식회사,37.498468,127.111337
2504417492,헬리오시티,전세,"13억 8,000",,저/35,141B,141,110,남향,20250123,104동,친구(02-474-9696)공인중개사사무소,37.496772,127.102871
2504449251,헬리오시티,전세,11억,,중/29,110D,110,84,남향,20250123,402동,삼천공인중개사사무소,37.498092,127.1102
2504344384,헬리오시티,매매,"20억 3,000",,중/19,84A,84,59,남향,20250123,509동,(가락)학사공인중개사사무소,37.499411,127.10937
2504470284,헬리오시티,매매,"20억 3,000",,중/23,84A,84,59,남향,20250123,214동,(단지내)나라공인중개사사무소,37.496216,127.107947
2504433254,헬리오시티,전세,"13억 8,000",,저/35,141B,141,110,남향,20250123,104동,헬리오나이스(02-402-6543)공인중개사사무소,37.496772,127.102871
2504388660,헬리오시티,매매,29억,,고/35,141B,141,110,남향,20250123,105동,일등공인중개사사무소,37.496337,127.102526
2504373908,헬리오시티,매매,"20억 8,000",,중/22,84A,84,59,남서향,20250123,307동,다온(488-1700)공인중개사사무소,37.498367,127.106
2504344784,헬리오시티,매매,25억,,고/29,110D,110,84,남향,20250123,203동,성심(헬리오)공인중개사사무소,37.497061,127.106853
2504335690,헬리오시티,매매,"13억 5,000",,저/29,61D,61,39,남서향,20250123,512동,(가락)학사공인중개사사무소,37.499267,127.11061
2504335214,헬리오시티,매매,"23억 2,000",,저/29,108G,108,84,남동향,20250123,406동,(가락)학사공인중개사사무소,37.497602,127.10981
2504328099,헬리오시티,월세,4억,300,고/29,110F,110,84,남서향,20250123,316동,태양공인중개사사무소,37.497846,127.107037
2504292954,헬리오시티,월세,6억,180,저/28,107A,107,84,남향,20250123,413동,송파(헬리오)부동산중개법인(주),37.497355,127.111289
2504286848,헬리오시티,월세,4억,200,중/18,84A,84,59,남서향,20250123,507동,아침(415-7111)공인중개사사무소,37.499079,127.108233
2504297356,헬리오시티,매매,"20억 5,000",,중/18,84A,84,59,남향,20250123,507동,송파(헬리오)부동산중개법인(주),37.499079,127.108233
2504329763,헬리오시티,전세,12억,,고/29,110D,110,84,남향,20250123,515동,금탑공인중개사사무소,37.498189,127.108219
2504317148,헬리오시티,매매,"17억 2,000",,중/20,72B,72,49,서향,20250123,408동,천운공인중개사사무소,37.497114,127.109229
2504286490,헬리오시티,월세,7억,140,중/29,108G,108,84,남향,20250123,205동,송파(헬리오)부동산중개법인(주),37.496954,127.107551
2504303942,헬리오시티,매매,"23억 3,000",,고/35,110F,110,84,남동향,20250123,218동,(가락)학사공인중개사사무소,37.495503,127.104987
2504296280,헬리오시티,매매,23억,,고/29,110D,110,84,남향,20250123,401동,송파(헬리오)부동산중개법인(주),37.49776,127.109189
2504295232,헬리오시티,매매,"25억 4,000",,중/29,126A,126,99,남향,20250123,410동,송파(헬리오)부동산중개법인(주),37.497447,127.110579
2504343970,헬리오시티,월세,7억,120,중/29,110D,110,84,남향,20250123,202동,(가락)학사공인중개사사무소,37.496693,127.105728
2504302869,헬리오시티,매매,"23억 5,000",,고/35,109C,109,84,남향,20250123,207동,(가락)학사공인중개사사무소,37.496146,127.105023
2504344341,헬리오시티,매매,14억,,저/21,62C,62,39,남서향,20250123,212동,(가락)학사공인중개사사무소,37.496611,127.107603
2504285201,헬리오시티,매매,"23억 7,000",,중/29,110D,110,84,남향,20250123,401동,아침(415-7111)공인중개사사무소,37.49776,127.109189
2504294241,헬리오시티,매매,"20억 3,000",,고/19,84A,84,59,남향,20250123,509동,송파(헬리오)부동산중개법인(주),37.499411,127.10937
2504330800,헬리오시티,매매,"21억 5,000",,고/12,84A,84,59,남향,20250123,416동,태양공인중개사사무소,37.496532,127.108958
2504323286,헬리오시티,월세,4억,300,중/26,107A,107,84,남향,20250123,303동,태양공인중개사사무소,37.49841,127.105363
2504329782,헬리오시티,매매,"25억 5,000",,저/29,126A,126,99,남향,20250123,406동,태양공인중개사사무소,37.497602,127.10981
2504276316,헬리오시티,월세,7억,140,중/35,110D,110,84,남향,20250123,218동,송파(헬리오)부동산중개법인(주),37.495503,127.104987
2504238346,헬리오시티,전세,"10억 3,000",,고/33,110D,110,84,남향,20250123,112동,가락탑부동산중개법인주식회사,37.495001,127.104305
2504270535,헬리오시티,전세,"10억 7,000",,중/27,107A,107,84,남향,20250123,418동,송파(헬리오)부동산중개법인(주),37.497146,127.111837
2504242542,헬리오시티,매매,28억,,저/35,140A,140,110,남향,20250123,110동,미소공인중개사사무소,37.495128,127.103686
2504257724,헬리오시티,전세,"10억 6,000",,중/29,110D,110,84,남향,20250123,401동,가락탑부동산중개법인주식회사,37.49776,127.109189
2504272011,헬리오시티,매매,"22억 5,000",,저/28,109B,109,84,남향,20250123,413동,송파(헬리오)부동산중개법인(주),37.497355,127.111289
2504259492,헬리오시티,매매,"23억 2,000",,고/29,110D,110,84,남향,20250123,202동,가락탑부동산중개법인주식회사,37.496693,127.105728
2504280675,헬리오시티,전세,"10억 8,000",,중/29,109C,109,84,남향,20250123,205동,송파(헬리오)부동산중개법인(주),37.496954,127.107551
2504272970,헬리오시티,매매,"22억 7,000",,저/29,84A,84,59,남향,20250123,403동,송파(헬리오)부동산중개법인(주),37.498468,127.111337
2504246234,헬리오시티,월세,3억,310,중/21,108L,108,84,남서향,20250123,212동,아침(415-7111)공인중개사사무소,37.496611,127.107603
2504263878,헬리오시티,월세,4억,420,고/35,140A,140,110,남향,20250123,104동,다나와리얼티부동산중개법인(주),37.496772,127.102871
2504274769,헬리오시티,전세,"10억 7,000",,중/33,110D,110,84,남향,20250123,112동,송파(헬리오)부동산중개법인(주),37.495001,127.104305
2504284868,헬리오시티,매매,"22억 7,000",,중/29,109C,109,84,남향,20250123,205동,송파(헬리오)부동산중개법인(주),37.496954,127.107551
2504269387,헬리오시티,월세,7억,150,중/24,107A,107,84,남향,20250123,414동,송파(헬리오)부동산중개법인(주),37.496911,127.110224
2504259843,헬리오시티,전세,"10억 8,000",,중/29,110F,110,84,남서향,20250123,402동,가락탑부동산중개법인주식회사,37.498092,127.1102
2504277997,헬리오시티,전세,11억,,중/29,110D,110,84,남향,20250123,317동,송파(헬리오)부동산중개법인(주),37.497487,127.105895
2504252982,헬리오시티,전세,11억,,고/35,107A,107,84,남향,20250123,207동,아침(415-7111)공인중개사사무소,37.496146,127.105023
2504251908,헬리오시티,전세,"10억 6,000",,중/29,110D,110,84,남향,20250123,316동,가락탑부동산중개법인주식회사,37.497846,127.107037
2504272419,헬리오시티,매매,30억,,고/35,140A,140,110,남향,20250123,312동,일등공인중개사사무소,37.497184,127.103886
2504254448,헬리오시티,매매,23억,,중/29,110D,110,84,남향,20250123,316동,가락탑부동산중개법인주식회사,37.497846,127.107037
2504215387,헬리오시티,월세,5억,180,중/19,84A,84,59,남향,20250123,509동,한강헬리오(02-420-3883)공인중개사사무소,37.499411,127.10937
2504208176,헬리오시티,월세,5억,130,고/18,72C,72,49,남서향,20250123,311동,가락1번가부동산공인중개사사무소,37.497604,127.103674
2504235400,헬리오시티,월세,6억,200,고/21,110D,110,84,남향,20250123,211동,(단지내)나라공인중개사사무소,37.496433,127.106958
2504211229,헬리오시티,매매,14억,,저/21,62C,62,39,남서향,20250123,212동,가락1번가부동산공인중개사사무소,37.496611,127.107603
2504207902,헬리오시티,매매,"28억 3,000",,고/35,140A,140,110,남향,20250123,104동,가락1번가부동산공인중개사사무소,37.496772,127.102871
2504200783,헬리오시티,매매,14억,,저/21,62C,62,39,남향,20250123,212동,한강헬리오(02-420-3883)공인중개사사무소,37.496611,127.107603
2504209657,헬리오시티,매매,"24억 2,000",,저/33,109E,109,84,남향,20250123,112동,가락1번가부동산공인중개사사무소,37.495001,127.104305
2504209485,헬리오시티,전세,15억,,중/29,140A,140,110,남서향,20250123,513동,가락1번가부동산공인중개사사무소,37.498921,127.109637
2504207426,헬리오시티,매매,"23억 3,000",,고/35,110F,110,84,남향,20250123,109동,가락1번가부동산공인중개사사무소,37.495867,127.103905
2504236028,헬리오시티,전세,"10억 5,000",,고/29,110D,110,84,남향,20250123,401동,가락탑부동산중개법인주식회사,37.49776,127.109189
2504237186,헬리오시티,전세,"10억 4,000",,저/29,110D,110,84,남향,20250123,203동,가락탑부동산중개법인주식회사,37.497061,127.106853
2504237410,헬리오시티,매매,23억,,저/26,107A,107,84,남향,20250123,304동,송파사랑공인중개사사무소,37.498635,127.106003
2504200790,헬리오시티,매매,"13억 7,000",,고/25,61A,61,39,남향,20250123,210동,한강헬리오(02-420-3883)공인중개사사무소,37.496227,127.106342
2504199793,헬리오시티,매매,29억,,고/35,141B,141,110,남향,20250123,105동,한강헬리오(02-420-3883)공인중개사사무소,37.496337,127.102526
2504200793,헬리오시티,매매,"23억 2,000",,고/29,110D,110,84,남향,20250123,403동,한강헬리오(02-420-3883)공인중개사사무소,37.498468,127.111337
2504207926,헬리오시티,매매,"23억 5,000",,중/26,107A,107,84,남향,20250123,304동,가락1번가부동산공인중개사사무소,37.498635,127.106003
2504199522,헬리오시티,매매,22억,,저/33,110D,110,84,남향,20250123,112동,한강헬리오(02-420-3883)공인중개사사무소,37.495001,127.104305
2504200199,헬리오시티,월세,4억,280,고/33,110F,110,84,남향,20250123,112동,한강헬리오(02-420-3883)공인중개사사무소,37.495001,127.104305
2504207821,헬리오시티,매매,"23억 7,000",,중/24,107A,107,84,남향,20250123,414동,가락1번가부동산공인중개사사무소,37.496911,127.110224
2505081728,헬리오시티,매매,"18억 9,000",,저/23,84A,84,59,남향,20250203,214동,힐스테이트공인중개사사무소,37.496216,127.107947
2503053385,헬리오시티,매매,28억,,28/35,140A,140,110,남향,20250116,104동,친구(02-474-9696)공인중개사사무소,37.496772,127.102871
2503152914,헬리오시티,전세,"18억 5,000",,23/35,163A,163,130,남향,20250116,313동,(가락)학사공인중개사사무소,37.497514,127.105037
2503150222,헬리오시티,월세,2억,680,30/35,163A,163,130,남향,20250116,312동,(가락)학사공인중개사사무소,37.497184,127.103886
2503067731,헬리오시티,전세,19억,,23/35,163A,163,130,남향,20250116,313동,파크밴드공인중개사사무소,37.497514,127.105037
2503159640,헬리오시티,매매,"16억 5,000",,6/20,72B,72,49,남서향,20250116,408동,카카오공인중개사사무소,37.497114,127.109229
2503118140,헬리오시티,매매,28억,,28/35,140A,140,110,남서향,20250116,104동,헬리오크로바(407-8880)공인중개사사무소 ,37.496772,127.102871
2503125459,헬리오시티,매매,27억,,3/29,126A,126,99,남향,20250116,315동,태양공인중개사사무소,37.49824,127.107391
2503149131,헬리오시티,매매,22억,,1/29,110D,110,84,남향,20250116,411동,온누리(422-3300)공인중개사사무소,37.497995,127.111796
2502978585,헬리오시티,매매,"27억 5,000",,6/35,141B,141,110,남향,20250116,104동,엘투에셋부동산 중개법인(주),37.496772,127.102871
2503127003,헬리오시티,전세,19억,,23/35,163A,163,130,남향,20250116,313동,태양공인중개사사무소,37.497514,127.105037
2503048436,헬리오시티,매매,"14억 5,000",,3/21,62C,62,39,남서향,20250116,212동,명품헬리오시티공인중개사사무소,37.496611,127.107603
2503164257,헬리오시티,매매,"19억 3,000",,1/20,84A,84,59,남향,20250116,409동,카카오공인중개사사무소,37.497298,127.109806
2503053014,헬리오시티,매매,"27억 5,000",,6/35,141B,141,110,남향,20250116,110동,친구(02-474-9696)공인중개사사무소,37.495128,127.103686
2503053910,헬리오시티,매매,20억,,10/19,84A,84,59,남서향,20250116,509동,친구(02-474-9696)공인중개사사무소,37.499411,127.10937
2503126204,헬리오시티,매매,24억,,12/29,110D,110,84,남향,20250116,202동,태양공인중개사사무소,37.496693,127.105728
2503051308,헬리오시티,매매,"20억 8,000",,6/12,84A,84,59,남향,20250116,416동,태양공인중개사사무소,37.496532,127.108958
2502940378,헬리오시티,매매,"20억 5,000",,7/23,84A,84,59,남향,20250116,503동,카카오공인중개사사무소,37.499674,127.109425
2504300125,헬리오시티,전세,"10억 8,000",,중/10,107J1,107,84,남향,20250123,505동,송파(헬리오)부동산중개법인 주식회사,37.499117,127.107586
2504303077,헬리오시티,전세,"10억 8,000",,고/26,107A,107,84,남향,20250123,304동,송파(헬리오)부동산중개법인 주식회사,37.498635,127.106003
2504423446,헬리오시티,매매,"24억 5,000",,고/35,110F,110,84,남서향,20250123,201동,주식회사 우대빵부동산중개법인 송파지점,37.496333,127.104585
2504082544,헬리오시티,매매,"23억 5,000",,고/24,107A,107,84,남향,20250122,414동,미소공인중개사사무소,37.496911,127.110224
2504088703,헬리오시티,매매,"27억 5,000",,저/35,140A,140,110,남서향,20250122,108동,금탑공인중개사사무소,37.495505,127.102953
2504146751,헬리오시티,매매,"23억 2,000",,고/28,107A,107,84,남서향,20250122,413동,(가락)학사공인중개사사무소,37.497355,127.111289
2504108537,헬리오시티,월세,6억,40,중/22,61A,61,39,남서향,20250122,508동,아침(415-7111)공인중개사사무소,37.499218,127.108819
2504157463,헬리오시티,전세,15억,,저/35,140A,140,110,남서향,20250122,110동,엘투에셋부동산 중개법인(주),37.495128,127.103686
2504134283,헬리오시티,매매,23억,,고/29,109E,109,84,남동향,20250122,203동,태양공인중개사사무소,37.497061,127.106853
2504074432,헬리오시티,매매,"23억 5,000",,중/28,107A,107,84,남향,20250122,206동,오렌지공인중개사사무소,37.496598,127.106279
2504126511,헬리오시티,월세,7억,170,저/29,110D,110,84,남향,20250122,403동,태양공인중개사사무소,37.498468,127.111337
2504100213,헬리오시티,매매,27억,,저/29,126A,126,99,남향,20250122,315동,대신공인중개사사무소,37.49824,127.107391
2504138292,헬리오시티,매매,23억,,중/29,108G,108,84,남향,20250122,205동,태양공인중개사사무소,37.496954,127.107551
2504151390,헬리오시티,매매,"23억 9,000",,고/29,110D,110,84,남향,20250122,404동,아침(415-7111)공인중개사사무소,37.498419,127.112309
2504126963,헬리오시티,매매,23억,,고/33,110F,110,84,남서향,20250122,112동,송파사랑공인중개사사무소,37.495001,127.104305
2504147065,헬리오시티,매매,"22억 7,000",,고/15,107J2,107,84,남향,20250122,501동,(가락)학사공인중개사사무소,37.499717,127.108808
2504114541,헬리오시티,월세,"8억 5,000",120,고/29,110D,110,84,남향,20250122,516동,아침(415-7111)공인중개사사무소,37.498517,127.109336
2504290113,헬리오시티,전세,11억,,고/29,110D,110,84,남향,20250123,412동,송파(헬리오)부동산중개법인 주식회사,37.497725,127.112193
2504187982,헬리오시티,매매,33억,,고/35,163A,163,130,남향,20250122,313동,카카오공인중개사사무소,37.497514,127.105037
2504128215,헬리오시티,매매,24억,,저/28,107I,107,84,남향,20250122,413동,일등공인중개사사무소,37.497355,127.111289
2504186129,헬리오시티,매매,24억,,중/34,108G,108,84,남향,20250122,219동,대신공인중개사사무소,37.49533,127.105424
2504136012,헬리오시티,매매,33억,,고/35,163A,163,130,남향,20250122,312동,태양공인중개사사무소,37.497184,127.103886
2504058710,헬리오시티,매매,"22억 7,000",,중/29,109E,109,84,남동향,20250122,202동,넘버원(414-9400)공인중개사사무소,37.496693,127.105728
2504038698,헬리오시티,전세,11억,,고/35,110D,110,84,남향,20250122,201동,미소공인중개사사무소,37.496333,127.104585
2504040157,헬리오시티,월세,2억,300,중/23,84A,84,59,남향,20250122,214동,(단지내)나라공인중개사사무소,37.496216,127.107947
2504042851,헬리오시티,매매,"23억 7,000",,고/29,110F,110,84,남서향,20250122,202동,일등공인중개사사무소,37.496693,127.105728
2504037308,헬리오시티,전세,11억,,고/35,108G,108,84,남향,20250122,207동,(단지내)나라공인중개사사무소,37.496146,127.105023
2503971623,헬리오시티,월세,3억,260,중/19,84A,84,59,남서향,20250122,510동,아침(415-7111)공인중개사사무소,37.499582,127.109992
2504048314,헬리오시티,매매,"18억 5,000",,고/18,72C,72,49,남서향,20250122,309동,일등공인중개사사무소,37.497978,127.104817
2503993078,헬리오시티,매매,"17억 5,000",,고/29,72D,72,49,남향,20250122,512동,카카오공인중개사사무소,37.499267,127.11061
2503991694,헬리오시티,전세,"7억 5,000",,저/21,61B,61,39,남서향,20250122,103동,카카오공인중개사사무소,37.497515,127.103076
2504023657,헬리오시티,매매,15억,,저/29,61D,61,39,동향,20250122,512동,송파로얄공인중개사사무소,37.499267,127.11061
2504031741,헬리오시티,월세,7억,170,저/29,110D,110,84,남향,20250122,403동,오렌지공인중개사사무소,37.498468,127.111337
2504023222,헬리오시티,월세,"3억 5,000",300,저/25,109E,109,84,남서향,20250122,213동,송파로얄공인중개사사무소,37.496687,127.108383
2504051603,헬리오시티,매매,30억,,고/35,140A,140,110,남서향,20250122,108동,일등공인중개사사무소,37.495505,127.102953
2504057881,헬리오시티,월세,5억,230,저/21,108L,108,84,남서향,20250122,212동,넘버원(414-9400)공인중개사사무소,37.496611,127.107603
2502900828,헬리오시티,매매,28억,,5/35,140A,140,110,남서향,20250115,312동,송파사랑공인중개사사무소,37.497184,127.103886
2502910910,헬리오시티,매매,"28억 5,000",,11/35,140A,140,110,남향,20250115,110동,헬리오시티소망공인중개사사무소,37.495128,127.103686
2502921838,헬리오시티,전세,"11억 5,000",,12/29,110D,110,84,남향,20250115,202동,(단지내)나라공인중개사사무소,37.496693,127.105728
2504148423,헬리오시티,전세,"10억 5,000",,9/29,108K,108,84,남서향,20250122,514동,골드(400-4001)공인중개사사무소,37.498588,127.108461
2502910374,헬리오시티,매매,"14억 5,000",,3/21,62C,62,39,남향,20250115,212동,파크밴드공인중개사사무소,37.496611,127.107603
2502912276,헬리오시티,매매,24억,,9/29,110D,110,84,남동향,20250115,317동,대원공인중개사사무소,37.497487,127.105895
2504127686,헬리오시티,매매,"21억 5,000",,1/29,110F,110,84,남서향,20250122,404동,송파사랑공인중개사사무소,37.498419,127.112309
2502859599,헬리오시티,매매,48억,,29/29,193C,193,150,남향,20250115,406동,태양공인중개사사무소,37.497602,127.10981
2502808624,헬리오시티,매매,28억,,5/35,140A,140,110,남서향,20250115,312동,오렌지공인중개사사무소,37.497184,127.103886
2502765297,헬리오시티,매매,20억,,10/19,84A,84,59,남향,20250115,509동,미소공인중개사사무소,37.499411,127.10937
2502813059,헬리오시티,매매,22억,,1/29,110D,110,84,남향,20250115,411동,헬리오시티소망공인중개사사무소,37.497995,127.111796
2502848010,헬리오시티,매매,23억,,27/28,107A,107,84,남향,20250115,206동,태양공인중개사사무소,37.496598,127.106279
2502808963,헬리오시티,매매,"27억 5,000",,6/35,141B,141,110,남향,20250115,110동,오렌지공인중개사사무소,37.495128,127.103686
2502818678,헬리오시티,매매,"15억 5,000",,1/22,61B,61,39,남서향,20250115,508동,송파사랑공인중개사사무소,37.499218,127.108819
2502793938,헬리오시티,매매,"20억 8,000",,14/22,84A,84,59,남서향,20250115,307동,파크밴드공인중개사사무소,37.498367,127.106
2502869239,헬리오시티,매매,23억,,31/35,107A,107,84,남향,20250115,207동,송파사랑공인중개사사무소,37.496146,127.105023
2502890162,헬리오시티,월세,10억,200,15/35,141B,141,110,남향,20250115,312동,(가락)학사공인중개사사무소,37.497184,127.103886
2502769744,헬리오시티,매매,"13억 8,000",,21/25,61A,61,39,남서향,20250115,210동,오렌지공인중개사사무소,37.496227,127.106342
2502816757,헬리오시티,매매,30억,,13/29,140A,140,110,남서향,20250115,513동,(가락)학사공인중개사사무소,37.498921,127.109637
2502808590,헬리오시티,매매,"28억 5,000",,11/35,140A,140,110,남향,20250115,110동,오렌지공인중개사사무소,37.495128,127.103686
2502854058,헬리오시티,매매,"16억 5,000",,6/20,72B,72,49,남향,20250115,408동,태양공인중개사사무소,37.497114,127.109229
2502900676,헬리오시티,매매,27억,,3/29,126A,126,99,남동향,20250115,315동,헬리오크로바(407-8880)공인중개사사무소,37.49824,127.107391
2502843863,헬리오시티,전세,18억,,23/35,163A,163,130,남향,20250115,313동,엘투에셋부동산 중개법인(주),37.497514,127.105037
2502849075,헬리오시티,매매,48억,,29/29,193C,193,150,남향,20250115,406동,송파사랑공인중개사사무소,37.497602,127.10981
2502845175,헬리오시티,월세,3억,300,33/35,109E,109,84,남향,20250115,218동,태양공인중개사사무소,37.495503,127.104987
2502782146,헬리오시티,월세,4억,520,30/35,163A,163,130,남향,20250115,312동,(단지내)나라공인중개사사무소,37.497184,127.103886
2502814130,헬리오시티,월세,4억,420,30/35,140A,140,110,남향,20250115,104동,송파로얄공인중개사사무소,37.496772,127.102871
2502758061,헬리오시티,월세,2억,680,30/35,163A,163,130,남향,20250115,312동,(단지내)나라공인중개사사무소,37.497184,127.103886
2502764005,헬리오시티,매매,"20억 8,000",,14/22,84A,84,59,남서향,20250115,307동,미소공인중개사사무소,37.498367,127.106
2502743764,헬리오시티,월세,5억,380,30/35,140A,140,110,남향,20250115,104동,한강헬리오(02-420-3883)공인중개사사무소,37.496772,127.102871
2503995300,헬리오시티,매매,33억,,고/35,163A,163,130,남향,20250121,313동,송파사랑공인중개사사무소,37.497514,127.105037
2503974511,헬리오시티,매매,23억,,고/29,109C,109,84,남향,20250121,410동,송파(헬리오)부동산중개법인(주),37.497447,127.110579
2503980936,헬리오시티,매매,"16억 9,000",,저/18,72C,72,49,남향,20250121,309동,(가락)학사공인중개사사무소,37.497978,127.104817
2503976473,헬리오시티,매매,30억,,중/29,140A,140,110,남서향,20250121,513동,골드(400-4001)공인중개사사무소,37.498921,127.109637
2503946042,헬리오시티,매매,23억,,고/29,110D,110,84,남향,20250121,412동,송파(헬리오)부동산중개법인(주),37.497725,127.112193
2503979412,헬리오시티,매매,"25억 4,000",,저/29,126A,126,99,남향,20250121,405동,송파(헬리오)부동산중개법인(주),37.497924,127.110965
2504001968,헬리오시티,매매,27억,,저/29,126A,126,99,남향,20250121,315동,엘투에셋부동산 중개법인(주),37.49824,127.107391
2503990959,헬리오시티,매매,23억,,고/33,110F,110,84,남서향,20250121,112동,오렌지공인중개사사무소,37.495001,127.104305
2504003551,헬리오시티,매매,30억,,고/29,140A,140,110,남향,20250121,513동,엘투에셋부동산 중개법인(주),37.498921,127.109637
2503970615,헬리오시티,월세,4억,300,중/35,110F,110,84,남서향,20250121,208동,송파로얄공인중개사사무소,37.495639,127.104546
2504003619,헬리오시티,매매,"28억 8,000",,고/29,140A,140,110,남향,20250121,513동,엘투에셋부동산 중개법인(주),37.498921,127.109637
2503978318,헬리오시티,매매,"22억 8,000",,고/29,109C,109,84,남향,20250121,405동,송파(헬리오)부동산중개법인(주),37.497924,127.110965
2504003008,헬리오시티,전세,15억,,중/29,140A,140,110,남서향,20250121,513동,엘투에셋부동산 중개법인(주),37.498921,127.109637
2503979119,헬리오시티,매매,30억,,중/35,140A,140,110,남향,20250121,110동,헬리오크로바(407-8880)공인중개사사무소,37.495128,127.103686
